URL,URL_LENGTH,NUMBER_SPECIAL_CHARACTERS,CHARSET,SERVER,CACHE_CONTROL,CONTENT_LENGTH,WHOIS_COUNTRY,WHOIS_STATE_CITY,WHOIS_REG_YEAR,UPDATE_YEAR,DOMAIN_NAME,TCP_CONVERSATION_EXCHANGE,DIST_REMOTE_TCP_PORT,REMOTE_IPS,APP_BYTES,UDP_PACKETS,SOURCE_APP_PACKETS,REMOTE_APP_PACKETS,SOURCE_APP_BYTES,REMOTE_APP_BYTES,APP_PACKETS,DNS_QUERY_TIMES,TIPO
B0_1249,57,11,utf-8,Apache/2.2.29 (Unix),"max-age=0, no-cache, no-store",5796,US,Arizona,2000,2016,mp3raid.com,0,0,0,0,0,0,0,0,0,0,0,Benigna
B0_1348,57,10,UTF-8,Apache/2.2.29 (Unix),no-cache,11260,US,Washington,1994,2014,amazon.com,0,0,0,0,0,0,0,0,0,0,0,Benigna
B0_1414,57,9,ISO-8859-1,Apache/2.2.29 (Unix),"private, no-cache, no-store, must-revalidate",11260,US,California,1997,2016,facebook.com,0,0,0,0,0,0,0,0,0,0,0,Benigna
B0_2130,57,11,UTF-8,Apache/2.2.29 (Unix),None,17249,CA,Ontario,2000,2016,cbc.ca,15,13,7,1062,0,15,19,1354,1062,15,0,Benigna
B0_2150,57,11,us-ascii,Apache/2.2.29 (Unix),None,324,US,Washington,1999,2015,payscale.com,8,5,5,696,0,8,10,636,696,8,0,Benigna
B0_2167,57,10,us-ascii,Apache/2.2.29 (Unix),None,324,US,Utah,1999,2014,genealogy.com,7,3,2,630,0,7,5,306,630,7,0,Benigna
B0_2173,57,12,utf-8,Apache/2.2.29 (Unix),"public, max-age=86400",20504,US,New York,1998,2017,mixonline.com,4,3,3,408,0,4,6,378,408,4,0,Benigna
B0_2191,57,12,utf-8,Apache/2.2.29 (Unix),"max-age=0, private, must-revalidate, max-age=86400",6828,US,Massachusetts,2007,2013,pubget.com,13,4,7,1074,0,13,5,306,1074,13,0,Benigna
B0_250,57,10,ISO-8859-1,Apache/2.2.29 (Unix),"private, no-cache, no-store, must-revalidate",11260,US,California,1997,2016,facebook.com,63,58,6,8280,0,75,65,23559,9168,75,12,Benigna
B0_299,57,10,ISO-8859-1,Apache/2.2.29 (Unix),"private, no-cache, no-store, must-revalidate",1510,US,Ohio,2004,2017,manta.com,37,9,11,5965,0,43,47,20145,6439,43,6,Benigna
B0_375,57,10,UTF-8,Apache/2.2.29 (Unix),"no-cache, must-revalidate, max-age=0",11260,SE,Indal,2006,2016,celebpunani.com,16,0,3,1345,0,18,19,18597,1495,18,2,Benigna
B0_413,57,10,UTF-8,Apache/2.2.29 (Unix),"no-cache, must-revalidate, max-age=0",11260,CA,Ontario,2001,2016,baseballhalloffame.ca,16,0,7,1293,0,20,19,1754,1617,20,4,Benigna
B0_458,57,12,ISO-8859-1,Apache/2.2.29 (Unix),"public, max-age=300",11202,US,Illinois,1990,2015,latimes.com,79,2,7,5863,0,83,83,127368,6173,83,4,Benigna
B0_517,57,9,UTF-8,Apache/2.2.0 (Fedora),"no-cache, must-revalidate, max-age=0",6588,JP,Osaka,2016,2016,riftplanesoftelaraguide.net,19,8,10,1764,0,23,24,2364,2120,23,4,Benigna
B0_535,57,10,iso-8859-1,Apache/2.2.0 (Fedora),None,345,US,California,1999,2017,industrycentral.net,31,0,5,2335,0,33,37,35231,2493,33,2,Benigna
B0_546,57,13,UTF-8,Microsoft-HTTPAPI/2.0,"public, max-age=1200, s-maxage=1200",11260,US,New York,2003,2017,stereogum.com,42,7,12,3944,0,48,40,23329,4404,48,6,Benigna
B0_578,57,11,UTF-8,Apache/2.2.15 (CentOS),no-cache,11260,US,Washington,1994,2014,amazon.com,32,26,3,4195,0,38,45,45691,4623,38,6,Benigna
B0_625,57,11,iso-8859-1,AmazonS3,None,234,US,New York,2000,2016,netglimse.com,21,6,13,1627,0,25,23,2044,1933,25,4,Benigna
B0_636,57,10,ISO-8859-1,Apache/2.2.0 (Fedora),max-age=89240,21046,US,New York,2002,2014,metrolyrics.com,107,4,4,8986,0,111,148,234205,9294,111,4,Benigna
B0_732,57,11,utf-8,nginx/1.12.0,private,23463,IT,Roma,2006,2017,filmitalia.org,18,4,6,1965,0,22,21,7616,2249,22,4,Benigna
B0_75,57,11,utf-8,Apache,"no-store, no-cache, must-revalidate, post-check=0, pre-check=0, no-cache",11260,US,Colorado,2003,2015,photobucket.com,9,0,3,871,0,11,12,4257,1021,11,2,Benigna
B0_791,57,11,iso-8859-1,AmazonS3,None,241,US,Utah,1995,2016,ancestry.com,0,0,0,0,0,0,0,0,0,0,0,Benigna
B0_86,57,7,UTF-8,Apache/2.2.0 (Fedora),None,1182,CA,Alberta,2004,2016,foodpages.ca,10,3,5,949,0,14,15,2597,1309,14,4,Benigna
B0_882,57,12,UTF-8,Apache/2,None,11260,US,Arizona,2006,2015,lyricsmode.com,0,0,0,0,0,0,0,0,0,0,0,Benigna
B0_932,57,13,UTF-8,Apache/2.2.0 (Fedora),"private, s-maxage=0, max-age=0, must-revalidate",11260,US,California,2001,2015,wikipedia.org,0,0,0,0,0,0,0,0,0,0,0,Benigna
B0_996,57,11,ISO-8859-1,Apache/2.2.0 (Fedora),None,10280,US,Illinois,2006,2017,filmreference.com,0,0,0,0,0,0,0,0,0,0,0,Benigna
M0_103,58,12,UTF-8,Apache/2.2.0 (Fedora),"no-cache, must-revalidate, max-age=0",11260,CZ,Praha,2006,2017,pride-u-bike.com,50,0,1,3592,0,52,53,66100,3744,52,2,Maligna
M0_83,58,13,UTF-8,AmazonS3,"""private, no-cache=""""set-cookie""""""",5962,US,UTAH,2006,2016,saturnleague.com,10,0,2,1692,0,14,15,8467,2004,14,4,Maligna
B0_1025,58,12,utf-8,Apache/2,no-cache,11260,US,New York,1994,2016,nytimes.com,0,0,0,0,0,0,0,0,0,0,0,Benigna
B0_1107,58,8,UTF-8,Apache/2.2.22 (Debian),None,58,US,Massachusetts,2009,2016,southcentralregionaljail.info,0,0,0,0,0,0,0,0,0,0,0,Benigna
B0_1256,58,10,us-ascii,Apache,None,324,US,Utah,1999,2014,genealogy.com,0,0,0,0,0,0,0,0,0,0,0,Benigna
B0_1274,58,11,us-ascii,Apache/2.2.0 (Fedora),None,324,DE,Bavaria,2008,2017,allstarpics.net,0,0,0,0,0,0,0,0,0,0,0,Benigna
B0_2031,58,9,ISO-8859-1,Apache/2.2.0 (Fedora),None,11260,US,Illinois,2010,2014,signedautographed.com,5,3,3,474,0,5,4,244,474,5,0,Benigna
B0_2074,58,11,utf-8,Apache/2.2.22 (Debian),"max-age=0, private, must-revalidate",11260,US,Arizona,2001,2015,ratemyteachers.com,4,4,1,420,0,4,5,414,420,4,0,Benigna
B0_2201,58,10,UTF-8,Apache/2,"no-cache, no-store, max-age=0, must-revalidate",208082,US,California,2000,2016,blogspot.com,5,4,2,474,0,5,7,442,474,5,0,Benigna
B0_2223,58,11,us-ascii,Apache/2.2.0 (Fedora),"public, max-age=0",11260,US,Washington,1999,2016,healthgrades.com,5,4,2,486,0,5,9,672,486,5,0,Benigna
B0_2254,58,11,ISO-8859-1,Apache/2.2.0 (Fedora),None,11260,CA,Quebec,2005,2017,imtl.org,4,2,2,408,0,4,7,438,408,4,0,Benigna
B0_302,58,8,iso-8859-1,Apache,None,345,US,Florida,2001,2017,borellotravel.com,9,0,3,1481,0,13,12,1327,1773,13,4,Benigna
B0_329,58,12,us-ascii,Apache/2.2.0 (Fedora),None,324,US,Washington,2001,2016,247sports.com,50,42,4,6256,0,58,63,63202,6896,58,8,Benigna
B0_338,58,10,ISO-8859-1,Apache/2,None,11260,CA,Ontario,1998,2016,hourofpower.org,5,0,3,620,0,7,8,626,770,7,2,Benigna
B0_358,58,9,us-ascii,Apache/2.2.0 (Fedora),None,324,US,Colorado,1995,2016,blockbuster.com,14,0,1,1794,0,18,18,2242,2102,18,4,Benigna
B0_368,58,9,us-ascii,nginx/1.12.0,None,324,TR,Istanbul,2004,2017,turkcebilgi.com,15,10,3,2344,0,19,17,6649,2668,19,4,Benigna
B0_554,58,10,UTF-8,Apache/2.2.0 (Fedora),None,1688,US,Arizona,2001,2015,iteslj.org,17,15,4,1146,0,17,5,416,1146,17,0,Benigna
B0_598,58,11,UTF-8,nginx/1.12.0,"private, s-maxage=0, max-age=0, must-revalidate",11260,US,California,2001,2015,wikipedia.org,44,37,6,6317,0,52,53,38708,6925,52,8,Benigna
B0_604,58,11,UTF-8,Apache/2.2.0 (Fedora),None,11260,CA,Ontario,2006,2016,yelp.ca,20,9,4,3076,0,26,23,8668,3494,26,6,Benigna
B0_776,58,9,ISO-8859-1,nginx/1.12.0,None,11260,US,Arizona,2001,2015,darklyrics.com,0,0,0,0,0,0,0,0,0,0,0,Benigna
B0_845,58,11,UTF-8,Server,no-cache,11260,US,Washington,1994,2014,amazon.com,0,0,0,0,0,0,0,0,0,0,0,Benigna
B0_857,58,11,ISO-8859-1,Server,None,1179,US,Washington,1994,2014,amazon.com,0,0,0,0,0,0,0,0,0,0,0,Benigna
B0_921,58,12,utf-8,nginx/1.8.0,max-age=20,90837,US,Virginia,1993,2016,indy.com,0,0,0,0,0,0,0,0,0,0,0,Benigna
B0_1081,59,11,UTF-8,Server,no-cache,11260,US,Washington,1994,2014,amazon.com,0,0,0,0,0,0,0,0,0,0,0,Benigna
B0_1119,59,11,utf-8,cloudflare-nginx,"no-cache, no-store",11260,US,Arizona,2001,2015,brainyquote.com,0,0,0,0,0,0,0,0,0,0,0,Benigna
B0_1153,59,11,iso-8859-1,Apache/2.2.15 (CentOS),None,11260,US,Utah,1995,2016,ancestry.com,0,0,0,0,0,0,0,0,0,0,0,Benigna
B0_12,59,10,utf-8,Microsoft-IIS/8.5,private,26958,US,Oregon,1996,2016,athletic.net,15,10,1,2421,0,21,17,7924,2861,21,6,Benigna
B0_1206,59,12,utf-8,nginx,None,162,BS,New Providence,2007,2016,beemp3.com,0,0,0,0,0,0,0,0,0,0,0,Benigna
B0_1233,59,10,UTF-8,Apache/2.4.6 (Unix) ,"no-cache, no-store",19404,US,Illinois,1995,2016,britannica.com,0,0,0,0,0,0,0,0,0,0,0,Benigna
B0_1269,59,11,ISO-8859-1,nginx,None,162,US,Virginia,1998,2015,historynet.com,0,0,0,0,0,0,0,0,0,0,0,Benigna
B0_1331,59,10,us-ascii,Apache/2.2.0 (Fedora),None,324,US,Florida,2002,2017,hometownlocator.com,0,0,0,0,0,0,0,0,0,0,0,Benigna
B0_1358,59,10,iso-8859-1,Apache,None,352,CN,Changshu,2007,2017,questionhome.com,0,0,0,0,0,0,0,0,0,0,0,Benigna
B0_1399,59,9,ISO-8859-1,Apache/2,"private, no-cache, no-store, must-revalidate",11260,US,California,1997,2016,facebook.com,0,0,0,0,0,0,0,0,0,0,0,Benigna
B0_2047,59,10,us-ascii,nginx,None,324,US,Florida,2002,2017,hometownlocator.com,6,5,3,528,0,6,6,407,528,6,0,Benigna
B0_2050,59,13,UTF-8,Microsoft-HTTPAPI/2.0,max-age = 1512600,9322,US,Arizona,2005,2016,edageek.com,8,5,6,672,0,8,12,768,672,8,0,Benigna
B0_2115,59,10,UTF-8,nginx/1.10.0 (Ubuntu),"no-cache, must-revalidate, max-age=0",11260,FR,Paris,1996,2016,napoleon.org,10,3,8,828,0,10,16,1036,828,10,0,Benigna
B0_2243,59,11,UTF-8,nginx/1.12.0,"no-cache, must-revalidate, max-age=0",11260,UK,Cambridgeshire,2002,2016,warriorsmovie.co.uk,10,7,5,768,0,10,13,890,768,10,0,Benigna
B0_227,59,15,UTF-8,Apache/2.2.22 (Debian),"no-store, no-cache, max-age=0, private",11260,US,California,1995,2015,yahoo.com,20,6,5,2638,0,28,25,6137,3208,28,8,Benigna
B0_265,59,9,ISO-8859-1,Apache/2.2.15 (CentOS),no-cache,12629,US,California,2005,2015,hubpages.com,24,0,11,1863,0,26,27,15088,2033,26,2,Benigna
B0_296,59,11,us-ascii,Apache/2.2.22 (Debian),None,324,DE,Bavaria,2008,2017,allstarpics.net,24,3,6,2752,0,30,24,8910,3230,30,6,Benigna
B0_397,59,9,us-ascii,Apache/2,None,324,US,Colorado,1995,2016,blockbuster.com,14,0,1,1797,0,18,19,2308,2105,18,4,Benigna
B0_426,59,13,ISO-8859-1,Apache,None,11260,US,Utah,1997,2016,findagrave.com,8,3,8,552,0,8,5,420,552,8,0,Benigna
B0_486,59,13,us-ascii,AmazonS3,None,324,US,Utah,1995,2016,ancestry.com,29,12,6,3325,0,33,32,29835,3635,33,4,Benigna
B0_516,59,11,ISO-8859-1,Apache/2.2.15 (Red Hat),None,5290,US,Florida,1999,2015,baseball-almanac.com,17,2,2,1684,0,21,22,14589,2012,21,4,Benigna
B0_592,59,11,utf-8,Apache/2.2.29 (Unix),None,12965,US,Florida,2001,2017,sensagent.com,48,9,12,3796,0,52,51,37621,4118,52,4,Benigna
B0_600,59,13,us-ascii,Apache/2.2.29 (Unix),None,324,US,Missouri,1997,2015,unews.com,10,0,3,1170,0,16,14,1324,1584,16,6,Benigna
B0_618,59,11,ISO-8859-1,Apache/2.2.29 (Unix),private,11260,NL,Rotterdam,2002,2015,skyscrapercity.com,9,0,2,1589,0,13,13,2404,1909,13,4,Benigna
B0_620,59,10,UTF-8,Apache/2.2.29 (Unix),"no-store, no-cache, must-revalidate",11260,US,Washington,2006,2017,virtualglobetrotting.com,10,1,3,1300,0,14,15,13818,1618,14,4,Benigna
B0_674,59,12,utf-8,Apache/2.2.29 (Unix),None,162,BS,New Providence,2007,2016,beemp3.com,22,12,5,3142,0,30,24,7684,3746,30,8,Benigna
B0_718,59,11,ISO-8859-1,Apache/2.2.29 (Unix),None,125,US,Oregon,1997,2017,webring.com,38,4,10,3936,0,44,46,29443,4404,44,6,Benigna
B0_779,59,12,ISO-8859-1,Apache/2.2.29 (Unix),"private, no-cache, no-store, must-revalidate",1511,US,Ohio,2004,2017,manta.com,0,0,0,0,0,0,0,0,0,0,0,Benigna
B0_802,59,11,ISO-8859-1,Apache/2.2.29 (Unix),None,5290,US,Florida,1999,2015,baseball-almanac.com,0,0,0,0,0,0,0,0,0,0,0,Benigna
B0_87,59,12,UTF-8,Apache/2.2.29 (Unix),"no-store, no-cache, must-revalidate",11260,US,Florida,1999,2012,gagosian.com,14,0,3,1438,0,18,16,4800,1734,18,4,Benigna
B0_93,59,10,utf-8,Apache/2.2.29 (Unix),private,19867,US,Oregon,1996,2016,athletic.net,21,12,3,3104,0,29,23,8857,3696,29,8,Benigna
B0_1031,60,11,ISO-8859-1,Apache/2.2.29 (Unix),None,11260,US,Utah,1995,2016,ancestry.com,0,0,0,0,0,0,0,0,0,0,0,Benigna
B0_119,60,11,iso-8859-1,Apache/2.2.29 (Unix),None,198,US,Pennsylvania,2016,2016,mp3videosearch.com,3,1,2,238,0,5,7,654,394,5,2,Benigna
B0_1278,60,10,utf-8,Apache/2.2.29 (Unix),"public, max-age=1200",11260,US,California,1998,2016,rivals.com,0,0,0,0,0,0,0,0,0,0,0,Benigna
B0_1297,60,11,iso-8859-1,Apache/2.2.29 (Unix),None,243,US,Utah,1995,2016,ancestry.com,0,0,0,0,0,0,0,0,0,0,0,Benigna
B0_1400,60,11,us-ascii,Apache/2.2.29 (Unix),None,324,CH,Zurich,1995,2015,fifa.com,0,0,0,0,0,0,0,0,0,0,0,Benigna
B0_2035,60,10,utf-8,Apache/2.2.29 (Unix),"public, no-cache",21666,US,California,2010,2017,thesmokingjacket.com,9,7,7,762,0,9,10,640,762,9,0,Benigna
B0_2053,60,12,UTF-8,Apache/2.2.29 (Unix),None,11260,US,California,2003,2016,yelp.com,8,6,5,696,0,8,9,574,696,8,0,Benigna
B0_2108,60,10,UTF-8,Apache/2.2.29 (Unix),"no-store, no-cache, must-revalidate, post-check=0, pre-check=0",8774,KR,GimHae Shi,2014,2016,cefresearch.com,6,6,3,540,0,6,9,617,540,6,0,Benigna
B0_2168,60,13,ISO-8859-1,Apache/2.2.29 (Unix),None,1819,US,California,2002,2017,linkedin.com,1,1,1,202,0,1,4,250,202,1,0,Benigna
B0_2292,60,11,UTF-8,Apache/2.2.29 (Unix),"no-cache, must-revalidate, max-age=0",2544,RU,Moscow,1998,2016,ispras.ru,4,2,3,408,0,4,4,250,408,4,0,Benigna
B0_2312,60,13,utf-8,Apache/2.2.29 (Unix),must-revalidate,11260,CA,Florida,1999,2017,novelguide.com,10,8,2,12231,0,10,11,1186,12231,10,0,Benigna
B0_359,60,11,ISO-8859-1,Apache/2.2.29 (Unix),None,11260,US,Illinois,2001,2017,vividseats.com,29,22,3,4932,0,35,41,23578,5392,35,6,Benigna
B0_384,60,12,iso-8859-1,Apache/2.2.0 (Fedora),None,11260,US,California,1998,2017,clubzone.com,6,0,4,664,0,8,8,609,808,8,2,Benigna
B0_447,60,9,us-ascii,Apache/2.2.0 (Fedora),None,324,US,Pennsylvania,2003,2014,thefreedictionary.com,5,0,1,622,0,7,7,9159,812,7,2,Benigna
B0_611,60,11,ISO-8859-1,Microsoft-HTTPAPI/2.0,"no-store, no-cache, must-revalidate, post-check=0, pre-check=0",11260,CA,British Columbia,2003,2015,photoscanada.com,29,1,4,2630,0,35,35,35655,3102,35,6,Benigna
B0_627,60,11,UTF-8,Apache/2.2.15 (CentOS),max-age=279,40582,US,New York,1996,2017,nfl.com,101,4,15,7002,0,107,79,172138,7422,107,6,Benigna
B0_635,60,13,UTF-8,AmazonS3,"private, s-maxage=0, max-age=0, must-revalidate",11260,US,California,2001,2017,wikipedia.org,38,32,3,4488,0,44,44,44959,4944,44,6,Benigna
B0_662,60,11,utf-8,Apache/2.2.0 (Fedora),None,19671,US,California,2001,2017,urbandictionary.com,45,0,3,4192,0,53,54,62498,4834,53,8,Benigna
B0_675,60,13,utf-8,nginx/1.12.0,private,11260,UK,London,1998,2017,musicroom.com,23,12,5,3208,0,32,26,8206,3883,32,9,Benigna
B0_70,60,12,UTF-8,Apache,private,11260,CA,Quebec,2001,2017,canardscanins.ca,113,0,3,7746,0,117,134,229040,8062,117,4,Benigna
B0_770,60,12,UTF-8,AmazonS3,"no-store, no-cache, must-revalidate, post-check=0, pre-check=0",11260,US,Florida,1995,2017,catholic.com,3,0,1,466,0,5,6,490,618,5,2,Benigna
B0_8,60,11,utf-8,Apache/2.2.0 (Fedora),no-cache,11260,US,California,2006,2017,scribd.com,14,9,2,2531,0,18,18,8177,2819,18,4,Benigna
B0_953,60,9,utf-8,Apache/2,None,824,US,Ohio,2003,2017,movieretriever.com,0,0,0,0,0,0,0,0,0,0,0,Benigna
B0_972,60,13,UTF-8,Apache/2.2.0 (Fedora),"no-cache, must-revalidate, post-check=0, pre-check=0",11260,US,Virginia,1995,2017,moviefone.com,0,0,0,0,0,0,0,0,0,0,0,Benigna
M0_56,61,12,ISO-8859-1,Apache/2.2.0 (Fedora),None,526,DE,Hannover,2003,2017,wigglewoo.com,0,0,0,0,0,0,2,124,0,0,0,Maligna
B0_1113,61,10,us-ascii,Apache/2.2.0 (Fedora),None,324,AU,Victoria,2008,2017,wallpaperextreme.com,0,0,0,0,0,0,0,0,0,0,0,Benigna
B0_1189,61,12,ISO-8859-1,AmazonS3,"public, max-age=2592000",4576,US,Florida,2002,2017,chordie.com,0,0,0,0,0,0,0,0,0,0,0,Benigna
B0_1231,61,12,UTF-8,Apache/2,max-age=28,39198,CA,Ontario,2000,2016,cbc.ca,0,0,0,0,0,0,0,0,0,0,0,Benigna
B0_1290,61,11,us-ascii,Apache/2.2.22 (Debian),None,11260,US,California,1995,2017,artnet.com,0,0,0,0,0,0,0,0,0,0,0,Benigna
B0_1409,61,9,ISO-8859-1,Apache,None,11,US,Kansas,2000,2017,absoluteastronomy.com,0,0,0,0,0,0,0,0,0,0,0,Benigna
B0_157,61,11,ISO-8859-1,Apache/2.2.0 (Fedora),"no-store, no-cache, must-revalidate, post-check=0, pre-check=0",11780,US,Washington,1998,2017,50states.com,20,1,5,1930,0,28,24,8029,2610,28,8,Benigna
B0_164,61,12,ISO-8859-1,Apache/2.2.0 (Fedora),max-age=604800,11260,US,California,1996,2017,pioneerelectronics.com,22,5,10,1673,0,24,22,2525,1837,24,2,Benigna
B0_2012,61,12,ISO-8859-1,Apache/2.2.22 (Debian),"private, no-cache, no-store, must-revalidate",1522,US,Ohio,2004,2017,manta.com,4,3,2,432,0,4,6,376,432,4,0,Benigna
B0_2059,61,12,ISO-8859-1,Apache/2,max-age=0,11260,US,Florida,1999,2018,funtrivia.com,5,3,3,498,0,5,7,438,498,5,0,Benigna
B0_2086,61,9,ISO-8859-1,Apache/2.2.0 (Fedora),None,11260,UK,Leicester,2013,2015,hollywoodusa.co.uk,12,7,5,960,0,12,10,640,960,12,0,Benigna
B0_2091,61,10,UTF-8,Apache/2.2.0 (Fedora),no-cache,11260,US,Washington,1994,2014,amazon.com,5,5,3,498,0,5,8,508,498,5,0,Benigna
B0_2200,61,11,us-ascii,Apache,"public, max-age=0",257,US,Washington,1999,2016,healthgrades.com,4,3,2,432,0,4,4,244,432,4,0,Benigna
B0_2210,61,12,UTF-8,Apache/2.2.0 (Fedora),no-cache,11260,US,Washington,1994,2014,amazon.com,20,8,7,1344,0,20,10,739,1344,20,0,Benigna
B0_2287,61,11,us-ascii,Apache/2,"public, max-age=0",257,US,Washington,1999,2016,healthgrades.com,10,5,7,792,0,10,15,971,792,10,0,Benigna
B0_2322,61,11,ISO-8859-1,Apache/2.2.0 (Fedora),"no-store, no-cache, must-revalidate, post-check=0, pre-check=0",11260,US,Washington,1999,2017,hospitalsoup.com,7,3,3,582,0,7,5,306,582,7,0,Benigna
B0_240,61,11,utf-8,nginx/1.12.0,"max-age=0, private, must-revalidate, max-age=2592000",8864,US,California,1997,2017,oreilly.com,26,18,4,3798,0,34,36,18719,4444,34,8,Benigna
B0_272,61,13,ISO-8859-1,Apache/2.2.0 (Fedora),private,267,US,New York,2000,2018,cstv.com,7,1,3,743,0,11,13,1520,1033,11,4,Benigna
B0_342,61,13,UTF-8,nginx/1.12.0,max-age=2,11260,US,Washington,2011,2018,localfinancial.net,31,5,8,4514,0,39,40,26105,5168,39,8,Benigna
B0_350,61,11,utf-8,nginx,no-cache,11260,US,California,2006,2017,scribd.com,25,20,3,3252,0,29,35,36967,3540,29,4,Benigna
B0_973,61,10,ISO-8859-1,nginx/1.12.0,None,4347,US,Colorado,2004,2017,financial-inspiration.com,0,0,0,0,0,0,0,0,0,0,0,Benigna
B0_106,62,13,ISO-8859-1,Apache,None,6567,US,Florida,1999,2017,baseball-almanac.com,8,0,2,1089,0,14,13,1977,1601,14,6,Benigna
B0_1106,62,13,UTF-8,mw2224.codfw.wmnet,"private, s-maxage=0, max-age=0, must-revalidate",11260,US,California,2001,2017,wikipedia.org,0,0,0,0,0,0,0,0,0,0,0,Benigna
B0_1133,62,12,UTF-8,nginx,None,11260,CA,Ontario,2006,2016,yelp.ca,0,0,0,0,0,0,0,0,0,0,0,Benigna
B0_1171,62,13,ISO-8859-1,Apache,None,6567,US,Florida,1999,2017,baseball-almanac.com,0,0,0,0,0,0,0,0,0,0,0,Benigna
B0_1212,62,12,ISO-8859-1,Apache,max-age=93532,20986,US,New York,2002,2017,metrolyrics.com,0,0,0,0,0,0,0,0,0,0,0,Benigna
B0_1255,62,12,UTF-8,mw2171.codfw.wmnet,"private, s-maxage=0, max-age=0, must-revalidate",11260,US,California,2001,2017,wikipedia.org,0,0,0,0,0,0,0,0,0,0,0,Benigna
B0_1327,62,13,UTF-8,Apache,"max-age=0, no-cache, no-store",12440,CA,Ontario,2010,2017,ganzworld.com,0,0,0,0,0,0,0,0,0,0,0,Benigna
B0_1330,62,10,iso-8859-1,Apache/2.4.25 (Amazon) ,None,245,US,Washington,2005,2016,allhighschools.com,0,0,0,0,0,0,0,0,0,0,0,Benigna
B0_1379,62,9,us-ascii,Microsoft-HTTPAPI/2.0,None,324,US,Pennsylvania,2003,2018,farlex.com,0,0,0,0,0,0,0,0,0,0,0,Benigna
B0_276,62,11,iso-8859-1,Apache/2.2.15 (CentOS),None,11260,US,Utah,1995,2017,ancestry.com,11,5,4,1040,0,15,19,2206,1374,15,4,Benigna
B0_383,62,11,utf-8,AmazonS3,None,382,US,Arizona,2001,2014,fanbase.com,21,5,7,1810,0,25,21,2519,2102,25,4,Benigna
B0_743,62,11,UTF-8,Apache/2.2.3 (CentOS),None,2192,IN,Mumbai,2003,2017,allpages.com,32,8,11,2772,0,38,37,32655,3258,38,6,Benigna
B0_788,62,11,us-ascii,Microsoft-IIS/7.5,None,324,US,California,2003,2017,wordiq.com,0,0,0,0,0,0,0,0,0,0,0,Benigna
B0_917,62,12,UTF-8,GSE,"no-cache, no-store, max-age=0, must-revalidate",9285,US,California,2000,2017,blogspot.com,0,0,0,0,0,0,0,0,0,0,0,Benigna
B0_995,62,12,ISO-8859-1,Apache,None,11260,AU,Queensland,2006,2017,famouswhy.com,0,0,0,0,0,0,0,0,0,0,0,Benigna
B0_100,63,14,ISO-8859-1,cloudflare-nginx,None,11260,US,California,2007,2017,8asians.com,18,0,2,1676,0,22,22,21002,1968,22,4,Benigna
B0_1000,63,12,utf-8,Apache/2.2.15 (CentOS),"private, max-age=0, must-revalidate",7221,US,California,2002,2017,insiderpages.com,0,0,0,0,0,0,0,0,0,0,0,Benigna
B0_1182,63,11,UTF-8,mw2257.codfw.wmnet,"private, s-maxage=0, max-age=0, must-revalidate",14506,US,California,2001,2017,wikipedia.org,0,0,0,0,0,0,0,0,0,0,0,Benigna
B0_1202,63,13,UTF-8,mw2226.codfw.wmnet,"private, s-maxage=0, max-age=0, must-revalidate",11260,US,California,2001,2017,wikipedia.org,0,0,0,0,0,0,0,0,0,0,0,Benigna
B0_1291,63,12,UTF-8,Apache,None,11260,US,Arizona,2006,2017,trinigourmet.com,0,0,0,0,0,0,0,0,0,0,0,Benigna
B0_2041,63,11,ISO-8859-1,cloudflare-nginx,"public, max-age=86400",11260,BR,Sao Paula,2004,2017,tutorialonline.biz,4,4,1,420,0,4,6,476,420,4,0,Benigna
B0_2154,63,10,us-ascii,Microsoft-HTTPAPI/2.0,None,324,US,Washington,1996,2017,publicrecords.com,3,3,1,366,0,3,4,244,366,3,0,Benigna
B0_2276,63,9,iso-8859-1,Apache/2,None,345,IT,Terni,2005,2017,inromenow.com,4,2,2,408,0,4,7,448,408,4,0,Benigna
B0_380,63,12,us-ascii,Microsoft-HTTPAPI/2.0,None,1853,US,New York,1998,2017,gotigersgo.com,104,0,2,7535,0,106,124,204971,7683,106,2,Benigna
B0_417,63,14,ISO-8859-1,Apache,private,11260,CA,ONTARIO,2005,2017,raptorforum.com,26,7,6,2506,0,30,25,2966,2814,30,4,Benigna
B0_497,63,11,ISO-8859-1,Apache,None,3475,US,Ohio,2002,2017,prowrestlinghistory.com,31,5,6,2293,0,33,24,17664,2459,33,2,Benigna
B0_52,63,11,utf-8,DMS/1.0.42,no-cache,42913,FR,Paris,2005,2017,dailymotion.com,44,5,9,3414,0,48,46,47213,3722,48,4,Benigna
B0_547,63,13,us-ascii,Microsoft-HTTPAPI/2.0,None,324,US,Utah,1995,2017,ancestry.com,32,20,13,3967,0,38,44,23969,4429,38,6,Benigna
B0_558,63,12,UTF-8,nginx,"no-store, no-cache, must-revalidate, post-check=0, pre-check=0",11260,US,Illinois,1996,2017,iblp.org,14,3,4,2108,0,18,22,3406,2388,18,4,Benigna
B0_679,63,11,ISO-8859-1,Apache/2.2.0 (Fedora),"private, no-cache, no-store, must-revalidate",11260,US,California,1997,2017,facebook.com,31,13,8,5105,0,43,28,13437,5105,43,0,Benigna
B0_7,63,10,UTF-8,Apache,"no-cache, must-revalidate, max-age=0",18235,US,Washington,2006,2017,lyricsanimal.com,4,1,2,583,0,6,8,737,735,6,2,Benigna
